"id"|"status"|"company_parking_lot_id"|"cms_created"|"cms_updated"
"156592"|"occupied"|"71"|"2019-05-06 07:44:02"|"2019-05-06 07:44:02"
"156593"|"occupied"|"32"|"2019-05-06 07:47:03"|"2019-05-06 07:47:03"
"156594"|"occupied"|"84"|"2019-05-06 07:58:02"|"2019-05-06 07:58:02"
"156595"|"occupied"|"59"|"2019-05-06 08:01:02"|"2019-05-06 08:01:02"
"156596"|"occupied"|"85"|"2019-05-06 08:06:03"|"2019-05-06 08:06:03"
"156597"|"occupied"|"47"|"2019-05-06 08:16:03"|"2019-05-06 08:16:03"
"156598"|"occupied"|"53"|"2019-05-06 08:20:03"|"2019-05-06 08:20:03"
"156599"|"occupied"|"39"|"2019-05-06 08:22:03"|"2019-05-06 08:22:03"
"156600"|"occupied"|"86"|"2019-05-06 08:22:03"|"2019-05-06 08:22:03"
"156601"|"occupied"|"87"|"2019-05-06 08:27:03"|"2019-05-06 08:27:03"
"156602"|"occupied"|"21"|"2019-05-06 08:32:02"|"2019-05-06 08:32:02"
"156604"|"occupied"|"73"|"2019-05-06 08:41:03"|"2019-05-06 08:41:03"
"156605"|"occupied"|"42"|"2019-05-06 08:42:03"|"2019-05-06 08:42:03"
"156606"|"occupied"|"62"|"2019-05-06 08:43:03"|"2019-05-06 08:43:03"
"156607"|"occupied"|"89"|"2019-05-06 08:44:04"|"2019-05-06 08:44:04"
"156608"|"free"|"67"|"2019-05-06 08:46:03"|"2019-05-06 08:46:03"
"156609"|"occupied"|"25"|"2019-05-06 08:51:03"|"2019-05-06 08:51:03"
"156610"|"occupied"|"20"|"2019-05-06 08:54:03"|"2019-05-06 08:54:03"
"156611"|"occupied"|"22"|"2019-05-06 08:54:03"|"2019-05-06 08:54:03"
"156612"|"occupied"|"91"|"2019-05-06 08:54:03"|"2019-05-06 08:54:03"
"156613"|"occupied"|"18"|"2019-05-06 08:56:04"|"2019-05-06 08:56:04"
"156614"|"occupied"|"40"|"2019-05-06 08:57:03"|"2019-05-06 08:57:03"
"156615"|"free"|"18"|"2019-05-06 08:57:03"|"2019-05-06 08:57:03"
"156616"|"occupied"|"5"|"2019-05-06 08:58:03"|"2019-05-06 08:58:03"
"156617"|"occupied"|"90"|"2019-05-06 09:00:02"|"2019-05-06 09:00:02"
"156618"|"occupied"|"30"|"2019-05-06 09:05:02"|"2019-05-06 09:05:02"
"156619"|"occupied"|"46"|"2019-05-06 09:05:03"|"2019-05-06 09:05:03"
"156620"|"occupied"|"51"|"2019-05-06 09:07:02"|"2019-05-06 09:07:02"
"156621"|"occupied"|"81"|"2019-05-06 09:11:03"|"2019-05-06 09:11:03"
"156622"|"occupied"|"17"|"2019-05-06 09:14:04"|"2019-05-06 09:14:04"
"156623"|"occupied"|"18"|"2019-05-06 09:14:04"|"2019-05-06 09:14:04"
"156624"|"free"|"18"|"2019-05-06 09:15:02"|"2019-05-06 09:15:02"
"156625"|"occupied"|"26"|"2019-05-06 09:16:03"|"2019-05-06 09:16:03"
"156626"|"free"|"20"|"2019-05-06 09:17:02"|"2019-05-06 09:17:02"
"156627"|"occupied"|"29"|"2019-05-06 09:18:04"|"2019-05-06 09:18:04"
"156628"|"occupied"|"92"|"2019-05-06 09:25:03"|"2019-05-06 09:25:03"
"156629"|"occupied"|"67"|"2019-05-06 09:26:03"|"2019-05-06 09:26:03"
"156630"|"occupied"|"88"|"2019-05-06 09:28:03"|"2019-05-06 09:28:03"
"156631"|"occupied"|"83"|"2019-05-06 09:33:03"|"2019-05-06 09:33:03"
"156632"|"occupied"|"4"|"2019-05-06 09:44:02"|"2019-05-06 09:44:02"
"156634"|"occupied"|"20"|"2019-05-06 09:48:02"|"2019-05-06 09:48:02"
"156635"|"occupied"|"79"|"2019-05-06 09:48:02"|"2019-05-06 09:48:02"
"156637"|"free"|"91"|"2019-05-06 09:57:03"|"2019-05-06 09:57:03"
"156638"|"occupied"|"28"|"2019-05-06 09:58:03"|"2019-05-06 09:58:03"
"156639"|"occupied"|"36"|"2019-05-06 10:09:03"|"2019-05-06 10:09:03"
"156640"|"free"|"59"|"2019-05-06 10:16:03"|"2019-05-06 10:16:03"
"156641"|"free"|"32"|"2019-05-06 10:24:03"|"2019-05-06 10:24:03"
"156642"|"free"|"79"|"2019-05-06 10:25:03"|"2019-05-06 10:25:03"
"156643"|"occupied"|"91"|"2019-05-06 10:26:02"|"2019-05-06 10:26:02"
"156644"|"occupied"|"49"|"2019-05-06 10:27:03"|"2019-05-06 10:27:03"
"156645"|"free"|"91"|"2019-05-06 10:27:03"|"2019-05-06 10:27:03"
"156646"|"free"|"90"|"2019-05-06 10:27:03"|"2019-05-06 10:27:03"
"156647"|"free"|"28"|"2019-05-06 10:28:03"|"2019-05-06 10:28:03"
"156648"|"free"|"52"|"2019-05-06 10:31:02"|"2019-05-06 10:31:02"
"156649"|"occupied"|"7"|"2019-05-06 10:36:03"|"2019-05-06 10:36:03"
"156650"|"occupied"|"45"|"2019-05-06 10:36:03"|"2019-05-06 10:36:03"
"156651"|"free"|"25"|"2019-05-06 10:37:03"|"2019-05-06 10:37:03"
"156652"|"free"|"20"|"2019-05-06 10:38:03"|"2019-05-06 10:38:03"
"156653"|"occupied"|"91"|"2019-05-06 10:52:04"|"2019-05-06 10:52:04"
"156654"|"occupied"|"43"|"2019-05-06 10:53:02"|"2019-05-06 10:53:02"
"156655"|"free"|"43"|"2019-05-06 10:57:03"|"2019-05-06 10:57:03"
"156656"|"occupied"|"63"|"2019-05-06 11:00:02"|"2019-05-06 11:00:02"
"156657"|"free"|"91"|"2019-05-06 11:01:04"|"2019-05-06 11:01:04"
"156658"|"occupied"|"3"|"2019-05-06 11:27:03"|"2019-05-06 11:27:03"
"156659"|"free"|"45"|"2019-05-06 11:27:03"|"2019-05-06 11:27:03"
"156660"|"occupied"|"45"|"2019-05-06 11:31:04"|"2019-05-06 11:31:04"
"156661"|"occupied"|"90"|"2019-05-06 11:31:04"|"2019-05-06 11:31:04"
"156662"|"free"|"4"|"2019-05-06 11:34:02"|"2019-05-06 11:34:02"
"156663"|"occupied"|"52"|"2019-05-06 11:40:03"|"2019-05-06 11:40:03"
"156664"|"occupied"|"44"|"2019-05-06 11:44:03"|"2019-05-06 11:44:03"
"156665"|"free"|"85"|"2019-05-06 11:49:03"|"2019-05-06 11:49:03"
"156666"|"free"|"3"|"2019-05-06 11:50:02"|"2019-05-06 11:50:02"
"156667"|"occupied"|"57"|"2019-05-06 11:53:04"|"2019-05-06 11:53:04"
"156668"|"free"|"45"|"2019-05-06 11:58:03"|"2019-05-06 11:58:03"
"156669"|"occupied"|"3"|"2019-05-06 12:07:03"|"2019-05-06 12:07:03"
"156670"|"occupied"|"28"|"2019-05-06 12:09:03"|"2019-05-06 12:09:03"
"156671"|"free"|"36"|"2019-05-06 12:11:03"|"2019-05-06 12:11:03"
"156672"|"occupied"|"20"|"2019-05-06 12:22:03"|"2019-05-06 12:22:03"
"156673"|"free"|"67"|"2019-05-06 12:27:03"|"2019-05-06 12:27:03"
"156674"|"occupied"|"36"|"2019-05-06 12:29:02"|"2019-05-06 12:29:02"
"156675"|"occupied"|"33"|"2019-05-06 12:30:03"|"2019-05-06 12:30:03"
"156676"|"occupied"|"34"|"2019-05-06 12:33:03"|"2019-05-06 12:33:03"
"156677"|"free"|"34"|"2019-05-06 12:34:03"|"2019-05-06 12:34:03"
"156678"|"occupied"|"35"|"2019-05-06 12:34:03"|"2019-05-06 12:34:03"
"156679"|"occupied"|"18"|"2019-05-06 12:38:03"|"2019-05-06 12:38:03"
"156680"|"free"|"35"|"2019-05-06 12:49:03"|"2019-05-06 12:49:03"
"156681"|"occupied"|"79"|"2019-05-06 12:58:02"|"2019-05-06 12:58:02"
"156682"|"occupied"|"85"|"2019-05-06 13:01:03"|"2019-05-06 13:01:03"
"156683"|"occupied"|"67"|"2019-05-06 13:02:03"|"2019-05-06 13:02:03"
"156684"|"occupied"|"59"|"2019-05-06 13:04:03"|"2019-05-06 13:04:03"
"156686"|"occupied"|"25"|"2019-05-06 13:15:03"|"2019-05-06 13:15:03"
"156687"|"free"|"18"|"2019-05-06 13:33:03"|"2019-05-06 13:33:03"
"156688"|"free"|"33"|"2019-05-06 13:33:03"|"2019-05-06 13:33:03"
"156689"|"free"|"75"|"2019-05-06 13:39:03"|"2019-05-06 13:39:03"
"156690"|"occupied"|"91"|"2019-05-06 13:42:02"|"2019-05-06 13:42:02"
"156691"|"free"|"67"|"2019-05-06 13:52:03"|"2019-05-06 13:52:03"
"156692"|"free"|"83"|"2019-05-06 14:03:03"|"2019-05-06 14:03:03"
"156693"|"occupied"|"32"|"2019-05-06 14:06:03"|"2019-05-06 14:06:03"
"156694"|"occupied"|"4"|"2019-05-06 14:13:07"|"2019-05-06 14:13:07"
"156696"|"occupied"|"27"|"2019-05-06 14:32:03"|"2019-05-06 14:32:03"
"156697"|"free"|"36"|"2019-05-06 14:42:03"|"2019-05-06 14:42:03"
"156698"|"occupied"|"43"|"2019-05-06 14:45:02"|"2019-05-06 14:45:02"
"156699"|"free"|"15"|"2019-05-06 14:49:03"|"2019-05-06 14:49:03"
"156701"|"free"|"43"|"2019-05-06 14:52:03"|"2019-05-06 14:52:03"
"156702"|"free"|"27"|"2019-05-06 14:56:03"|"2019-05-06 14:56:03"
"156705"|"occupied"|"6"|"2019-05-06 14:58:03"|"2019-05-06 14:58:03"
"156706"|"free"|"6"|"2019-05-06 14:59:02"|"2019-05-06 14:59:02"
"156707"|"occupied"|"15"|"2019-05-06 14:59:02"|"2019-05-06 14:59:02"
"156708"|"free"|"15"|"2019-05-06 15:00:03"|"2019-05-06 15:00:03"
"156709"|"occupied"|"37"|"2019-05-06 15:00:03"|"2019-05-06 15:00:03"
"156710"|"free"|"37"|"2019-05-06 15:01:03"|"2019-05-06 15:01:03"
"156711"|"occupied"|"83"|"2019-05-06 15:01:04"|"2019-05-06 15:01:04"
"156712"|"free"|"13"|"2019-05-06 15:03:03"|"2019-05-06 15:03:03"
"156713"|"occupied"|"54"|"2019-05-06 15:03:03"|"2019-05-06 15:03:03"
"156714"|"free"|"54"|"2019-05-06 15:04:03"|"2019-05-06 15:04:03"
"156715"|"free"|"60"|"2019-05-06 15:04:03"|"2019-05-06 15:04:03"
"156716"|"occupied"|"61"|"2019-05-06 15:04:03"|"2019-05-06 15:04:03"
"156717"|"free"|"61"|"2019-05-06 15:05:03"|"2019-05-06 15:05:03"
"156718"|"free"|"49"|"2019-05-06 15:06:04"|"2019-05-06 15:06:04"
"156719"|"occupied"|"80"|"2019-05-06 15:06:04"|"2019-05-06 15:06:04"
"156720"|"free"|"80"|"2019-05-06 15:07:03"|"2019-05-06 15:07:03"
"156721"|"free"|"78"|"2019-05-06 15:12:03"|"2019-05-06 15:12:03"
"156722"|"occupied"|"33"|"2019-05-06 15:22:03"|"2019-05-06 15:22:03"
"156723"|"free"|"62"|"2019-05-06 15:22:03"|"2019-05-06 15:22:03"
"156724"|"free"|"33"|"2019-05-06 15:23:03"|"2019-05-06 15:23:03"
"156725"|"free"|"68"|"2019-05-06 15:39:02"|"2019-05-06 15:39:02"
"156726"|"free"|"71"|"2019-05-06 15:40:03"|"2019-05-06 15:40:03"
"156727"|"free"|"70"|"2019-05-06 15:41:02"|"2019-05-06 15:41:02"
"156729"|"free"|"40"|"2019-05-06 15:50:03"|"2019-05-06 15:50:03"
"156730"|"free"|"47"|"2019-05-06 15:54:03"|"2019-05-06 15:54:03"
"156731"|"free"|"86"|"2019-05-06 15:54:03"|"2019-05-06 15:54:03"
"156732"|"occupied"|"13"|"2019-05-06 15:58:03"|"2019-05-06 15:58:03"
"156733"|"free"|"91"|"2019-05-06 15:58:03"|"2019-05-06 15:58:03"
"156734"|"free"|"19"|"2019-05-06 15:59:03"|"2019-05-06 15:59:03"
"156735"|"free"|"81"|"2019-05-06 16:01:03"|"2019-05-06 16:01:03"
"156736"|"free"|"39"|"2019-05-06 16:03:03"|"2019-05-06 16:03:03"
"156737"|"occupied"|"15"|"2019-05-06 16:06:03"|"2019-05-06 16:06:03"
"156738"|"free"|"28"|"2019-05-06 16:08:02"|"2019-05-06 16:08:02"
"156739"|"free"|"57"|"2019-05-06 16:08:02"|"2019-05-06 16:08:02"
"156740"|"free"|"5"|"2019-05-06 16:13:02"|"2019-05-06 16:13:02"
"156741"|"free"|"84"|"2019-05-06 16:15:03"|"2019-05-06 16:15:03"
"156742"|"free"|"42"|"2019-05-06 16:17:02"|"2019-05-06 16:17:02"
"156743"|"free"|"82"|"2019-05-06 16:22:02"|"2019-05-06 16:22:02"
"156744"|"free"|"59"|"2019-05-06 16:23:03"|"2019-05-06 16:23:03"
"156745"|"free"|"17"|"2019-05-06 16:26:02"|"2019-05-06 16:26:02"
"156746"|"free"|"83"|"2019-05-06 16:28:03"|"2019-05-06 16:28:03"
"156747"|"free"|"51"|"2019-05-06 16:38:03"|"2019-05-06 16:38:03"
"156748"|"free"|"3"|"2019-05-06 16:44:03"|"2019-05-06 16:44:03"
"156749"|"free"|"90"|"2019-05-06 16:45:03"|"2019-05-06 16:45:03"
"156750"|"free"|"44"|"2019-05-06 16:49:02"|"2019-05-06 16:49:02"
"156751"|"free"|"87"|"2019-05-06 16:49:02"|"2019-05-06 16:49:02"
"156752"|"free"|"21"|"2019-05-06 17:03:02"|"2019-05-06 17:03:02"
"156753"|"free"|"73"|"2019-05-06 17:09:03"|"2019-05-06 17:09:03"
"156754"|"free"|"22"|"2019-05-06 17:13:03"|"2019-05-06 17:13:03"
"156755"|"free"|"20"|"2019-05-06 17:18:03"|"2019-05-06 17:18:03"
"156756"|"free"|"88"|"2019-05-06 17:20:03"|"2019-05-06 17:20:03"
"156757"|"free"|"85"|"2019-05-06 17:20:03"|"2019-05-06 17:20:03"
"156758"|"free"|"76"|"2019-05-06 17:23:03"|"2019-05-06 17:23:03"
"156759"|"free"|"32"|"2019-05-06 17:34:57"|"2019-05-06 17:34:57"
"156760"|"free"|"25"|"2019-05-06 17:47:03"|"2019-05-06 17:47:03"
"156761"|"free"|"13"|"2019-05-06 17:48:02"|"2019-05-06 17:48:02"
"156762"|"free"|"26"|"2019-05-06 17:49:03"|"2019-05-06 17:49:03"
"156763"|"free"|"29"|"2019-05-06 17:55:03"|"2019-05-06 17:55:03"
"156764"|"free"|"92"|"2019-05-06 17:57:03"|"2019-05-06 17:57:03"
"156765"|"free"|"89"|"2019-05-06 18:03:03"|"2019-05-06 18:03:03"
"156766"|"free"|"4"|"2019-05-06 18:05:02"|"2019-05-06 18:05:02"
"156767"|"free"|"52"|"2019-05-06 18:10:02"|"2019-05-06 18:10:02"
"156768"|"free"|"15"|"2019-05-06 18:14:02"|"2019-05-06 18:14:02"
"156769"|"free"|"46"|"2019-05-06 18:42:03"|"2019-05-06 18:42:03"
"156770"|"free"|"30"|"2019-05-06 18:44:02"|"2019-05-06 18:44:02"
"156771"|"free"|"79"|"2019-05-06 18:54:03"|"2019-05-06 18:54:03"
"156772"|"free"|"53"|"2019-05-06 18:58:03"|"2019-05-06 18:58:03"
"156773"|"free"|"63"|"2019-05-06 19:18:03"|"2019-05-06 19:18:03"
"156774"|"occupied"|"45"|"2019-05-06 22:46:02"|"2019-05-06 22:46:02"
"156775"|"free"|"7"|"2019-05-06 23:17:03"|"2019-05-06 23:17:03"
"156776"|"occupied"|"13"|"2019-05-06 23:47:03"|"2019-05-06 23:47:03"
"156777"|"free"|"13"|"2019-05-07 00:01:07"|"2019-05-07 00:01:07"
"156778"|"free"|"45"|"2019-05-07 00:04:02"|"2019-05-07 00:04:02"
"156779"|"occupied"|"13"|"2019-05-07 06:42:03"|"2019-05-07 06:42:03"
"156780"|"occupied"|"15"|"2019-05-07 06:47:02"|"2019-05-07 06:47:02"
"156781"|"occupied"|"17"|"2019-05-07 06:51:02"|"2019-05-07 06:51:02"
"156782"|"occupied"|"43"|"2019-05-07 06:55:03"|"2019-05-07 06:55:03"
"156783"|"occupied"|"41"|"2019-05-07 06:55:03"|"2019-05-07 06:55:03"
"156784"|"occupied"|"67"|"2019-05-07 06:55:03"|"2019-05-07 06:55:03"
"156785"|"occupied"|"52"|"2019-05-07 06:58:03"|"2019-05-07 06:58:03"
"156786"|"occupied"|"60"|"2019-05-07 06:59:03"|"2019-05-07 06:59:03"
"156787"|"occupied"|"76"|"2019-05-07 07:00:02"|"2019-05-07 07:00:02"
"156788"|"free"|"41"|"2019-05-07 07:01:03"|"2019-05-07 07:01:03"
"156789"|"occupied"|"61"|"2019-05-07 07:01:03"|"2019-05-07 07:01:03"
"156790"|"occupied"|"57"|"2019-05-07 07:02:03"|"2019-05-07 07:02:03"
"156791"|"occupied"|"32"|"2019-05-07 07:09:03"|"2019-05-07 07:09:03"
"156792"|"occupied"|"69"|"2019-05-07 07:14:03"|"2019-05-07 07:14:03"
"156793"|"occupied"|"82"|"2019-05-07 07:16:03"|"2019-05-07 07:16:03"
"156794"|"occupied"|"71"|"2019-05-07 07:16:03"|"2019-05-07 07:16:03"
"156796"|"occupied"|"84"|"2019-05-07 07:24:02"|"2019-05-07 07:24:02"
"156797"|"occupied"|"19"|"2019-05-07 07:29:03"|"2019-05-07 07:29:03"
"156798"|"occupied"|"18"|"2019-05-07 07:33:02"|"2019-05-07 07:33:02"
"156799"|"occupied"|"58"|"2019-05-07 07:37:02"|"2019-05-07 07:37:02"
"156800"|"occupied"|"42"|"2019-05-07 07:44:02"|"2019-05-07 07:44:02"
"156801"|"occupied"|"41"|"2019-05-07 07:49:02"|"2019-05-07 07:49:02"
"156802"|"occupied"|"86"|"2019-05-07 07:54:02"|"2019-05-07 07:54:02"
"156803"|"occupied"|"73"|"2019-05-07 07:58:03"|"2019-05-07 07:58:03"
"156804"|"occupied"|"72"|"2019-05-07 07:58:03"|"2019-05-07 07:58:03"
"156805"|"occupied"|"77"|"2019-05-07 08:06:02"|"2019-05-07 08:06:02"
"156806"|"occupied"|"85"|"2019-05-07 08:10:03"|"2019-05-07 08:10:03"
"156807"|"occupied"|"59"|"2019-05-07 08:14:03"|"2019-05-07 08:14:03"
"156808"|"occupied"|"22"|"2019-05-07 08:23:02"|"2019-05-07 08:23:02"
"156809"|"occupied"|"21"|"2019-05-07 08:23:02"|"2019-05-07 08:23:02"
"156810"|"occupied"|"70"|"2019-05-07 08:23:02"|"2019-05-07 08:23:02"
"156811"|"free"|"22"|"2019-05-07 08:24:02"|"2019-05-07 08:24:02"
"156812"|"occupied"|"87"|"2019-05-07 08:33:05"|"2019-05-07 08:33:05"
"156813"|"occupied"|"78"|"2019-05-07 08:34:03"|"2019-05-07 08:34:03"
"156814"|"occupied"|"25"|"2019-05-07 08:36:03"|"2019-05-07 08:36:03"
"156815"|"free"|"57"|"2019-05-07 08:39:03"|"2019-05-07 08:39:03"
"156816"|"occupied"|"22"|"2019-05-07 08:41:03"|"2019-05-07 08:41:03"
"156817"|"occupied"|"31"|"2019-05-07 08:41:03"|"2019-05-07 08:41:03"
"156818"|"occupied"|"90"|"2019-05-07 08:41:03"|"2019-05-07 08:41:03"
"156819"|"occupied"|"57"|"2019-05-07 08:45:04"|"2019-05-07 08:45:04"
"156820"|"free"|"73"|"2019-05-07 08:45:04"|"2019-05-07 08:45:04"
"156821"|"free"|"72"|"2019-05-07 08:46:04"|"2019-05-07 08:46:04"
"156822"|"free"|"57"|"2019-05-07 08:47:02"|"2019-05-07 08:47:02"
"156823"|"occupied"|"73"|"2019-05-07 08:48:03"|"2019-05-07 08:48:03"
"156824"|"occupied"|"9"|"2019-05-07 08:49:03"|"2019-05-07 08:49:03"
"156825"|"free"|"9"|"2019-05-07 08:50:02"|"2019-05-07 08:50:02"
"156826"|"occupied"|"83"|"2019-05-07 08:53:03"|"2019-05-07 08:53:03"
"156827"|"occupied"|"47"|"2019-05-07 08:57:03"|"2019-05-07 08:57:03"
"156828"|"occupied"|"4"|"2019-05-07 09:00:02"|"2019-05-07 09:00:02"
"156829"|"occupied"|"91"|"2019-05-07 09:02:03"|"2019-05-07 09:02:03"
"156830"|"occupied"|"75"|"2019-05-07 09:02:03"|"2019-05-07 09:02:03"
"156831"|"occupied"|"66"|"2019-05-07 09:04:03"|"2019-05-07 09:04:03"
"156832"|"occupied"|"92"|"2019-05-07 09:06:03"|"2019-05-07 09:06:03"
"156833"|"occupied"|"26"|"2019-05-07 09:17:02"|"2019-05-07 09:17:02"
"156835"|"free"|"85"|"2019-05-07 09:22:03"|"2019-05-07 09:22:03"
"156836"|"occupied"|"79"|"2019-05-07 09:24:02"|"2019-05-07 09:24:02"
"156837"|"free"|"67"|"2019-05-07 09:24:02"|"2019-05-07 09:24:02"
"156838"|"occupied"|"63"|"2019-05-07 09:27:03"|"2019-05-07 09:27:03"
"156839"|"occupied"|"7"|"2019-05-07 09:32:02"|"2019-05-07 09:32:02"
"156840"|"occupied"|"29"|"2019-05-07 09:32:03"|"2019-05-07 09:32:03"
"156841"|"occupied"|"49"|"2019-05-07 09:34:02"|"2019-05-07 09:34:02"
"156842"|"occupied"|"30"|"2019-05-07 09:35:03"|"2019-05-07 09:35:03"
"156843"|"occupied"|"24"|"2019-05-07 09:35:03"|"2019-05-07 09:35:03"
"156844"|"free"|"91"|"2019-05-07 09:38:03"|"2019-05-07 09:38:03"
"156845"|"occupied"|"45"|"2019-05-07 09:45:03"|"2019-05-07 09:45:03"
"156846"|"occupied"|"5"|"2019-05-07 09:51:04"|"2019-05-07 09:51:04"
"156847"|"occupied"|"35"|"2019-05-07 09:51:04"|"2019-05-07 09:51:04"
"156848"|"occupied"|"54"|"2019-05-07 09:51:04"|"2019-05-07 09:51:04"
"156849"|"occupied"|"28"|"2019-05-07 09:55:03"|"2019-05-07 09:55:03"
"156850"|"occupied"|"40"|"2019-05-07 09:56:03"|"2019-05-07 09:56:03"
"156851"|"occupied"|"39"|"2019-05-07 09:56:03"|"2019-05-07 09:56:03"
"156852"|"occupied"|"3"|"2019-05-07 09:59:03"|"2019-05-07 09:59:03"
"156853"|"occupied"|"20"|"2019-05-07 10:02:02"|"2019-05-07 10:02:02"
"156854"|"occupied"|"91"|"2019-05-07 10:07:03"|"2019-05-07 10:07:03"
"156855"|"occupied"|"36"|"2019-05-07 10:15:03"|"2019-05-07 10:15:03"
"156856"|"occupied"|"55"|"2019-05-07 10:17:02"|"2019-05-07 10:17:02"
"156857"|"free"|"87"|"2019-05-07 10:17:02"|"2019-05-07 10:17:02"
"156858"|"occupied"|"72"|"2019-05-07 10:22:03"|"2019-05-07 10:22:03"
"156859"|"occupied"|"81"|"2019-05-07 10:37:02"|"2019-05-07 10:37:02"
"156860"|"free"|"77"|"2019-05-07 10:51:03"|"2019-05-07 10:51:03"
"156861"|"occupied"|"88"|"2019-05-07 10:56:03"|"2019-05-07 10:56:03"
"156862"|"occupied"|"89"|"2019-05-07 11:00:03"|"2019-05-07 11:00:03"
"156863"|"free"|"89"|"2019-05-07 11:04:03"|"2019-05-07 11:04:03"
"156864"|"occupied"|"6"|"2019-05-07 11:12:02"|"2019-05-07 11:12:02"
"156865"|"free"|"54"|"2019-05-07 11:12:02"|"2019-05-07 11:12:02"
"156866"|"free"|"30"|"2019-05-07 11:14:04"|"2019-05-07 11:14:04"
"156867"|"free"|"60"|"2019-05-07 11:18:03"|"2019-05-07 11:18:03"
"156868"|"free"|"36"|"2019-05-07 11:21:03"|"2019-05-07 11:21:03"
"156869"|"occupied"|"57"|"2019-05-07 11:25:03"|"2019-05-07 11:25:03"
"156870"|"free"|"55"|"2019-05-07 11:28:03"|"2019-05-07 11:28:03"
"156871"|"occupied"|"68"|"2019-05-07 11:28:03"|"2019-05-07 11:28:03"
"156872"|"free"|"72"|"2019-05-07 11:29:03"|"2019-05-07 11:29:03"
"156873"|"occupied"|"80"|"2019-05-07 11:30:03"|"2019-05-07 11:30:03"
"156874"|"free"|"80"|"2019-05-07 11:31:03"|"2019-05-07 11:31:03"
"156875"|"occupied"|"77"|"2019-05-07 11:31:03"|"2019-05-07 11:31:03"
"156876"|"occupied"|"67"|"2019-05-07 11:34:03"|"2019-05-07 11:34:03"
"156877"|"occupied"|"87"|"2019-05-07 11:38:03"|"2019-05-07 11:38:03"
"156878"|"occupied"|"74"|"2019-05-07 11:44:02"|"2019-05-07 11:44:02"
"156879"|"free"|"91"|"2019-05-07 11:47:02"|"2019-05-07 11:47:02"
"156880"|"occupied"|"85"|"2019-05-07 11:54:02"|"2019-05-07 11:54:02"
"156882"|"free"|"67"|"2019-05-07 12:07:03"|"2019-05-07 12:07:03"
"156883"|"free"|"70"|"2019-05-07 12:08:03"|"2019-05-07 12:08:03"
"156884"|"occupied"|"10"|"2019-05-07 12:14:02"|"2019-05-07 12:14:02"
"156885"|"occupied"|"9"|"2019-05-07 12:15:03"|"2019-05-07 12:15:03"
"156886"|"free"|"18"|"2019-05-07 12:17:03"|"2019-05-07 12:17:03"
"156887"|"free"|"35"|"2019-05-07 12:18:02"|"2019-05-07 12:18:02"
"156888"|"occupied"|"72"|"2019-05-07 12:21:04"|"2019-05-07 12:21:04"
"156889"|"free"|"77"|"2019-05-07 12:21:04"|"2019-05-07 12:21:04"
"156890"|"occupied"|"77"|"2019-05-07 12:22:02"|"2019-05-07 12:22:02"
"156891"|"occupied"|"30"|"2019-05-07 12:26:03"|"2019-05-07 12:26:03"
"156892"|"free"|"45"|"2019-05-07 12:32:02"|"2019-05-07 12:32:02"
"156893"|"occupied"|"55"|"2019-05-07 12:32:02"|"2019-05-07 12:32:02"
"156894"|"free"|"13"|"2019-05-07 12:35:02"|"2019-05-07 12:35:02"
"156895"|"free"|"39"|"2019-05-07 12:44:03"|"2019-05-07 12:44:03"
"156896"|"free"|"72"|"2019-05-07 13:01:03"|"2019-05-07 13:01:03"
"156897"|"occupied"|"13"|"2019-05-07 13:06:02"|"2019-05-07 13:06:02"
"156898"|"occupied"|"39"|"2019-05-07 13:09:02"|"2019-05-07 13:09:02"
"156899"|"free"|"20"|"2019-05-07 13:10:03"|"2019-05-07 13:10:03"
"156900"|"occupied"|"67"|"2019-05-07 13:15:03"|"2019-05-07 13:15:03"
"156901"|"free"|"3"|"2019-05-07 13:18:03"|"2019-05-07 13:18:03"
"156902"|"free"|"4"|"2019-05-07 13:39:03"|"2019-05-07 13:39:03"
"156903"|"occupied"|"72"|"2019-05-07 13:44:03"|"2019-05-07 13:44:03"
"156904"|"occupied"|"53"|"2019-05-07 13:45:04"|"2019-05-07 13:45:04"
"156906"|"free"|"90"|"2019-05-07 13:55:02"|"2019-05-07 13:55:02"
"156907"|"free"|"9"|"2019-05-07 13:58:03"|"2019-05-07 13:58:03"
"156908"|"free"|"10"|"2019-05-07 13:58:03"|"2019-05-07 13:58:03"
"156909"|"free"|"67"|"2019-05-07 13:58:03"|"2019-05-07 13:58:03"
"156910"|"free"|"69"|"2019-05-07 14:13:03"|"2019-05-07 14:13:03"
"156911"|"occupied"|"3"|"2019-05-07 14:23:02"|"2019-05-07 14:23:02"
"156912"|"free"|"52"|"2019-05-07 14:28:05"|"2019-05-07 14:28:05"
"156913"|"free"|"72"|"2019-05-07 14:29:03"|"2019-05-07 14:29:03"
"156914"|"occupied"|"67"|"2019-05-07 14:29:03"|"2019-05-07 14:29:03"
"156915"|"free"|"75"|"2019-05-07 14:31:03"|"2019-05-07 14:31:03"
"156916"|"free"|"55"|"2019-05-07 14:51:02"|"2019-05-07 14:51:02"
"156917"|"occupied"|"36"|"2019-05-07 14:52:04"|"2019-05-07 14:52:04"
"156918"|"free"|"43"|"2019-05-07 15:05:03"|"2019-05-07 15:05:03"
"156919"|"free"|"32"|"2019-05-07 15:08:02"|"2019-05-07 15:08:02"
"156920"|"occupied"|"44"|"2019-05-07 15:18:03"|"2019-05-07 15:18:03"
